rank,contractor,total_cost,num_projects,avg_delay,total_savings,reliability_index,risk_flag
738,"CPR CONSTRUCTION AND SUPPLY, INC. (FORMERLY: CPR CONSTRUCTION AND SUPPLY) / 417 LP CONSTRUCTION CORPORATION",87025129.17,2,211.5,1027188.5199999958,42.054794520547944,Critical
739,N.T. TULABUT CONSTRUCTION AND SUPPLY,57682444.11,3,212.0,3127555.8900000006,41.917808219178085,Critical
740,QUASAR CONSTRUCTION AND SUPPLY,29400000.0,1,212.0,0.0,41.917808219178085,Critical
741,DJB CONSTRUCTION SERVICES,207181277.32,3,212.0,10316829.41999999,41.917808219178085,Critical
742,RIVBROS CONSTRUCTION FACTORS & DEVELOPMENT,230623766.47,6,212.16666666666666,3826233.5299999975,41.87214611872147,Critical
743,CASTILLANES CONSTRUCTION AND SUPPLY,4950000.0,1,213.0,0.0,41.64383561643835,Critical
744,A3 CONSTRUCTION & SUPPLY / SISBRO CONSTRUCTION CORPORATION (FORMERLY: SISBRO CONSTRUCTION & SUPPLY),66884573.37,2,213.5,1715426.6300000027,41.50684931506849,Critical
745,LEZA CONSTRUCTION & SUPPLY,62667736.089999996,3,214.0,1032263.9100000001,41.36986301369863,Critical
746,R. RELATO CONSTRUCTION,21824598.38,1,214.0,1.6200000010430813,41.36986301369863,Critical
747,ZUIDEN BUILDERS INC.,19568537.1,1,214.0,29462.89999999851,41.36986301369863,Critical
748,NORJOHN CONSTRUCTION,29400000.0,1,214.0,0.0,41.36986301369863,Critical
749,GREAT PACIFIC BUILDERS AND GEN. CONTRACTOR INC. / C.S. GARCIA CONSTRUCTION CORPORATION (FORMERLY: C.S. GARCIA CONSTRUCTION),48999995.52,1,214.0,4.4799999967217445,41.36986301369863,Critical
750,A.R.J. CIVIL ENGINEERING CONSTRUCTION,16673974.44,1,214.0,966025.5600000005,41.36986301369863,Critical
751,W.GO CONSTRUCTION AND SUPPLY / WTG CONSTRUCTION & DEVELOPMENT CORPORATION,49000000.0,1,214.0,0.0,41.36986301369863,Critical
752,FIRST GRANDEUR BUILDERS,97995232.78999999,2,214.0,2918.3700000047684,41.36986301369863,Critical
753,MG SAMIDAN CONSTRUCTION / JAN-REAL CONSTRUCTION SERVICES,72324030.27,1,214.0,50969.73000000417,41.36986301369863,Critical
754,"LPS CONSTRUCTION GROUP, INC.",9800000.0,1,214.0,0.0,41.36986301369863,Critical
755,CLIFFORD CONSTRUCTION CORPORATION,97999985.57,2,215.0,14.429999999701977,41.0958904109589,Critical
756,EARLY RISER CONSTRUCTION / CMG JR. BUILDERS,34299962.78,1,215.0,37.21999999880791,41.0958904109589,Critical
757,FABRO CONSTRUCTION,14848467.68,2,215.5,1524.390000000596,40.95890410958904,Critical
758,VIBRANIUM BUILDERS CORPORATION,36259992.54,2,215.5,7.46000000089407,40.95890410958904,Critical
759,ENYE CONSTRUCTION & DEVELOPMENT INC.,19012215.8,1,216.0,587663.0500000007,40.821917808219176,Critical
760,PROTECH CONSTRUCTION & DEVELOPMENT CORP. (FORMERLY / KRATOS DEVELOPMENT CORP.,57898264.38,1,216.0,100.0,40.821917808219176,Critical
761,JAM-C BUILDERS / AMP 723 CONSTRUCTION CORPORATION (FORMERLY: A.M.P. CONSTRUCTION),96494805.62,1,216.0,4850.589999988675,40.821917808219176,Critical
762,CAVDEAL-CAVITE IDEAL INT'L. CONST. & DEV'T. CORP.,59938901.12,1,216.0,856098.8800000027,40.821917808219176,Critical
763,ALCEL CONSTRUCTION,503303174.08,11,216.27272727272728,2066825.9199999943,40.74719800747197,Critical
764,ELKANKONSTRAK DEVELOPMENT CORPORATION,173470901.45,5,216.4,1090792.1299999952,40.71232876712328,Critical
765,MJ TIONGSON CONSTRUCTION (FORMERLY: MJT BUILDERS) / REYDAN BUILDERS,99993326.88,2,216.5,151673.11999999732,40.68493150684932,Critical
766,PANGASINAN NEW WILSON LUMBER & CONSTRUCTION SUPPLY,58793100.510000005,2,216.5,6899.489999998361,40.68493150684932,Critical
767,SJ MILLENNIUM CONSTRUCTION AND CONSTRUCTION SUPPLY CORPORATION,127400000.0,5,216.6,0.0,40.657534246575345,Critical
768,FOURTH GENERATION T CONSTRUCTION,42087367.59,3,216.66666666666666,202632.41000000015,40.6392694063927,Critical
769,MG SAMIDAN CONSTRUCTION / RM30 PSG CONSTRUCTION CORPORATION,298684479.38,4,217.0,1665225.0300000086,40.54794520547945,Critical
770,MEGAY CONSTRUCTION INC. (FORMERLY: MEGAY CONSTRUCTION) / VHT CAGAYAN BUILDERS CORPORATION,48800733.64,1,217.0,199266.3599999994,40.54794520547945,Critical
771,CABUGUIASAN BUILDERS,97882823.65,3,217.33333333333334,117176.34999999776,40.45662100456621,Critical
772,"CEBU 7H TECHNOCHEM INDUSTRIES, INC. / REBTRADE INTERNATIONAL CORPORATION",99000000.0,1,218.0,0.0,40.273972602739725,Critical
773,JUGA BUILDERS & CONSTRUCTION SUPPLY,7603479.13,1,218.0,340.87000000011176,40.273972602739725,Critical
774,TRISTAN TEJADA CONSTRUCTION (FORMERLY: JOMATRIS CO,41795040.0,1,218.0,0.0,40.273972602739725,Critical
775,HUSAIN CONSTRUCTION AND SUPPLY CO.,21426297.35,3,218.33333333333334,183702.65000000037,40.182648401826484,Critical
776,SILVER CONSTRUCTION,31391918.91,2,218.5,978081.0899999999,40.13698630136986,Critical
777,TM ABAD CONSTRUCTION CORP. (FOR: TM ABAD CONST.),92170451.3,5,218.6,2857041.1300000045,40.109589041095894,Critical
778,QM BUILDERS / FIRST GRANDEUR BUILDERS,193745114.45,3,218.66666666666666,1371.6299999952316,40.09132420091325,Critical
779,ZEDIK BUILDERS / LINEAR CONSTRUCTION CORP.,57899823.82,1,219.0,138.29999999701977,40.0,Critical
780,"J.M. LUCIANO CONSTRUCTION, INC. / VJP CONSTRUCTION & SUPPLY",106149995.47,1,219.0,4.530000001192093,40.0,Critical
781,NEXT GENERATION CONSTRUCTION AND SUPPLY CORPORATION / 3RB CONSTRUCTION & SUPPLY,67548213.38,1,219.0,50.21999999880791,40.0,Critical
782,TIONGCO MENDOZA CONSTRUCTION CO. INC.,44547063.019999996,3,97.33333333333333,1862.8400000007823,40.0,Critical
783,MG CONSTRUCTION,63800000.0,5,219.4,0.0,39.89041095890411,Critical
784,I&E CONSTRUCTION CORPORATION (FORMERLY: I&E CONSTR,605794797.7799999,11,219.54545454545453,7099894.770000011,39.85056039850561,Critical
785,EIRISH BUILDERS & SUPPLY INC.,651318618.21,11,219.9090909090909,20296533.389999952,39.75093399750934,Critical
786,"PHILIPPINE CHEMSTEEL INDUSTRIES, INC.",29399703.59,1,220.0,296.410000000149,39.726027397260275,Critical
787,AVECS CORPORATION,23947575.3,1,220.0,543793.1499999985,39.726027397260275,Critical
788,GO_SOLID BUILDERS INC.,29679661.26,1,220.0,20338.73999999836,39.726027397260275,Critical
789,ALL WEATHER CONSTRUCTION,9603918.56,1,220.0,296081.4399999995,39.726027397260275,Critical
790,TRICHES CONSTRUCTION & TRADING,93559423.73,3,220.33333333333334,1840022.6399999931,39.63470319634703,Critical
791,LARSEN-DUTCHER CONSTRACTOR CORPORATION (FORMERLY:LARSEN-DUTCHER CONSTRACTOR),131738608.11999999,4,220.5,3797816.329999998,39.58904109589041,Critical
792,N.D.M. SANCHEZ BUILDERS & DEVELOPMENT CORPORATION / EFREN RAMIREZ CONSTRUCTION AND GENERAL SERVICES CORPORATION,49000000.0,1,221.0,0.0,39.45205479452055,Critical
793,VAEMAR CONSTRUCTION AND SUPPLY,24749955.63,1,221.0,0.0,39.45205479452055,Critical
794,FOUNTAINHEAD CONSTRUCTION AND SUPPLY,3655608.55,1,221.0,1294391.4500000002,39.45205479452055,Critical
795,RENREN TRADING AND CONSTRUCTION SERVICES,28255451.89,1,221.0,694548.1099999994,39.45205479452055,Critical
796,"A.L. SALAZAR CONSTRUCTION, INC. / TOPNOTCH CATALYST BUILDERS INC.",48989387.07,1,221.0,10117.20000000298,39.45205479452055,Critical
797,ALE BUILDERS CONSTRUCTION AND DEVELOPMENT CORP.,77640470.7,2,221.0,8873.550000000745,39.45205479452055,Critical
798,CBC CONSTRUCTION & SUPPLY / ALPHARD PRIMECON CONSTRUCTION,72373166.5,1,221.0,220.92000000178814,39.45205479452055,Critical
799,WORLDWIDE BUILDERS / QUIRANTE CONSTRUCTION CORPORATION (FORMERLY: QUIRANTE CONSTRUCTION),146551736.63,3,221.33333333333334,0.0,39.36073059360731,Critical
800,F.A. TORRES CONSTRUCTION,167667676.13,4,221.5,6772323.869999997,39.31506849315068,Critical
801,GRECO CONSTRUCTION AND SUPPLY,58009787.46,5,221.6,890212.54,39.28767123287671,Critical
802,JMK BUILDERS CONSTRUCTION,139768922.71,6,221.66666666666666,2730181.6300000027,39.26940639269406,Critical
803,JC PALOMO CONSTRUCTION & CONSTRUCTION SUPPLY,121001576.78,3,221.66666666666666,1443531.1499999985,39.26940639269406,Critical
804,E.L. ANOLIN CONSTRUCTION,91279714.06,3,222.0,1920214.1699999943,39.17808219178082,Critical
805,ANN-GIE BUILDERS,4742519.0,1,222.0,207172.13999999966,39.17808219178082,Critical
806,"ANNCORP BUILDERS, INC.",9596042.28,1,222.0,201957.72000000067,39.17808219178082,Critical
807,MAYFLOWER CONSTRUCTION AND DEVELOPMENT CORPORATION,27753512.0,1,222.0,1646488.0,39.17808219178082,Critical
808,R.R. RICAFORT CONSTRUCTION AND SUPPLIES,924897203.8300002,14,196.07142857142858,15252155.93000001,39.138943248532286,Critical
809,AMP 723 CONSTRUCTION CORPORATION (FORMERLY: A.M.P. CONSTRUCTION) / IJK MAE CONSTRUCTION INC.,194494968.1,3,222.33333333333334,5031.9000000059605,39.08675799086758,Critical
810,E.V. INTERIOR CONSTRUCTION,121300000.0,2,222.5,0.0,39.04109589041096,Critical
811,AQUALINE CONSTRUCTION CORPORATION (FORMERLY: AQUALINE CONSTRUCTION) / EVERBUILT CONSTRUCTION,200202721.62,3,223.0,302278.3800000027,38.90410958904109,Critical
812,EMSYM CONSTRUCTION CORP.,29398959.94,1,223.0,1039.789999999106,38.90410958904109,Critical
813,ALMOND ENGINEERING & CONSTRUCTION / EGB CONSTRUCTION CORPORATION (FORMERLY: EGB CONSTRUCTION),51857438.1,1,223.0,63421.89999999851,38.90410958904109,Critical
814,STX ENTERPRISES,90151767.64,2,223.0,8232.359999999404,38.90410958904109,Critical
815,ALEBON GENUINE MERCHANDISING INCORPORATED,33611633.73,1,223.0,1038366.2700000033,38.90410958904109,Critical
816,"C'ZARLES CONSTRUCTION & SUPPLY / GKMM CONSTRUCTION & SUPPLIES, INC. (FORMERLY: GKMM CONSTRUCTION & SUPPLIES)",171109335.0,3,223.33333333333334,3940653.5,38.81278538812785,Critical
817,JFR CONSTRUCTION INC. (FORMERLY:JFR CONSTRUCTION) / PYUKEI CONSTRUCTION INC.,104407508.96000001,2,223.5,116011.8599999994,38.76712328767123,Critical
818,"ROCK DIWATA BUILDERS, INC. / FFJJ CONSTRUCTION",106149968.38,1,224.0,31.62000000476837,38.630136986301366,Critical
819,DEACONS TEMPLE CONSTRUCTION & SUPPLY,29442450.04,2,224.0,57549.960000000894,38.630136986301366,Critical
820,ST. TIMOTHY CONSTRUCTION CORPORATION / ALRIE CONSTRUCTION SERVICES,96495753.94,1,224.0,4240.760000005364,38.630136986301366,Critical
821,"L.R. TIQUI BUILDERS, INC. / M3 KONSTRACT CORPORATION (FORMERLY:MARGARITA CONSTRUCTION)",92990387.76,1,224.0,4952788.670000002,38.630136986301366,Critical
822,4MD JSL CONSTRUCTION INC. (FORMERLY: JUST SAFE LEADING (JSL) INNOVATIVE CREATION CORPORATION),4925536.59,1,224.0,24463.41000000015,38.630136986301366,Critical
823,AS MACHA CONSTRUCTION AND TRADING,24749954.52,2,224.0,42.96000000089407,38.630136986301366,Critical
824,SMMILEY BUILDERS AND TRADING,4900000.0,1,224.0,0.0,38.630136986301366,Critical
825,REYDAN BUILDERS,335775635.21000004,8,178.5,124364.79000000656,38.59589041095891,Critical
826,PEU CONSTRUCTION AND SUPPLY / STEVEN CONSTRUCTION & SUPPLY,116438249.11,2,224.5,3324.1800000071526,38.49315068493151,Critical
827,J.E.L. CONSTRUCTION & SUPPLY,212851529.38,6,224.5,7548470.619999997,38.49315068493151,Critical
828,FROMARC BUILDERS & GEN. MERCHANDISE,183795000.0,3,224.66666666666666,0.0,38.44748858447489,Critical
829,SQUARE N CONSTRUCTION & SUPPLY,26818854.83,1,225.0,547323.5700000003,38.35616438356164,Critical
830,FLUSSKREBS CONSTRUCTORS,87978630.46000001,2,225.0,221369.5399999991,38.35616438356164,Critical
831,J.C. UYECIO CONSTRUCTION AND DEVELOPMENT COMPANY / A.J. LAVA BUILDERS CORP. (FORMERLY: A.J. LAVA BUIL,268728961.51,3,225.0,14980475.299999997,38.35616438356164,Critical
832,PRECIOUS CONSTRUCTION,212233138.15,5,225.2,1502123.1800000034,38.301369863013704,Critical
833,J.G. GARCIA CONSTRUCTION & SUPPLY (FOR: J.G. GARCIA CONST.),466984333.47999996,14,225.21428571428572,4357220.179999996,38.297455968688844,Critical
834,J.F. UY CONSTRUCTION SERVICES / JAIME B. CHING ENTERPRISES,78165000.0,1,226.0,0.0,38.082191780821915,Critical
835,"CURRIMAO CONSTRUCTION & DEVELOPMENT, INC.",19299781.31,1,226.0,218.6900000013411,38.082191780821915,Critical
836,CS CONST. AND SUPPLY INC. (FORMERLY: CS CONSTRUCTION AND SUPPLY) / DALANON CONSTRUCTION CORPORATION (FORMERLY:DALANON CONSTRUCTION REF. SUPPLY & SERVICE),41854971.83,1,226.0,7145028.170000002,38.082191780821915,Critical
837,NFH CONSTRUCTION & SUPPLY,837829642.03,14,226.14285714285714,5042770.93,38.043052837573384,Critical
838,VAN MAKJAY CONSTRUCTION,64047422.2,3,226.33333333333334,2577.7999999988824,37.990867579908674,Critical
839,"A.P.D. CONSTRUCTION, INC. (FORMERLY: APD CONSTRUCTION)",97993594.33,2,226.5,6405.670000001788,37.945205479452056,Critical
840,WIZARD CONCRETE SOLUTIONS AND CONSTRUCTION CORPORATION (FORMERLY: WIZARD TRADING & CONSTRUCTION),271981921.17,4,226.75,2698227.5100000054,37.87671232876713,Critical
841,JDL5 CONSTRUCTION CORPORATION (FORMERLY: DEOJ CONSTRUCTION),24105830.87,1,227.0,394169.12999999896,37.80821917808219,Critical
842,ROWIE'S CONSTRUCTION,30287768.95,2,227.0,2231.050000000745,37.80821917808219,Critical
843,GREENPLAINS CONSTRUCTION,48412000.0,1,227.0,1088000.0,37.80821917808219,Critical
844,AKIP CONSTRUCTION AND ENTERPRISE,8704178.48,1,227.0,1095821.5199999996,37.80821917808219,Critical
845,HONEYVILLECONST AND DEVELOPMENT CORPORATION,174569060.81,3,227.33333333333334,2924.890000000596,37.71689497716895,Critical
846,"LANDEVTECH CONSTRUCTION, INC. / RELY CONSTRUCTION & SUPPLY INC.(FORMERLY: RELY CONSTRUCTION AND SUPPLY)",43727225.07,1,228.0,1352774.9299999997,37.534246575342465,Critical
847,LYD CONSTRUCTION / RUPLINO SEISMUNDO CONSTRUCTION CORPORATION (FORMERLY: R.R. SEISMUNDO CONSTRUCTION & SUPPLY),56703295.7,1,228.0,6021704.299999997,37.534246575342465,Critical
848,RUPLINO SEISMUNDO CONSTRUCTION CORPORATION (FORMERLY: R.R. SEISMUNDO CONSTRUCTION & SUPPLY),24549815.11,2,228.5,184.88999999966472,37.3972602739726,Critical
849,DZEE BUILDERS AND CONSTRUCTION SUPPLY,22050000.0,2,228.5,0.0,37.3972602739726,Critical
850,JLP CONSTRUCTION & SUPPLY (FORMERLY: JLP CONSTRUCT,474862962.08,12,228.83333333333334,2160743.570000004,37.30593607305936,Critical
851,FAJR CONSTRUCTION PARTS AND SUPPLY,19600000.0,1,229.0,0.0,37.26027397260274,Critical
852,JAYMAR BUILDERS,46543492.769999996,2,229.5,2456231.959999997,37.12328767123287,Critical
853,PBO CONSTRUCTION COMPANY / R.S. SEPIAN CONSTRUCTION & TRUCKING,49000000.0,1,230.0,0.0,36.986301369863014,Critical
854,ANCHORVILLE REALTY DEV'T CONSTRUCTION CORP.,11760000.0,1,230.0,0.0,36.986301369863014,Critical
855,CREST92 CONSTRUCTION & DEVELOPMENT CORPORATION (FORMERLY: CREST CONSTRUCTION),24125000.0,1,230.0,0.0,36.986301369863014,Critical
856,RNN CONSTRUCTION CORPORATION (FORMERLY RNN CONSTRU,120491132.45,7,230.14285714285714,34631.49999999907,36.947162426614476,Critical
857,FORTUNE RDC ENTERPRISES,63344264.650000006,3,230.33333333333334,696863.2599999988,36.89497716894977,Critical
858,M.G. LUALHATI CONSTRUCTION CORP.,77338201.75999999,2,230.5,611798.2400000021,36.84931506849315,Critical
859,SAMJS CONSTRUCTION SERVICES,75454045.28999999,3,230.66666666666666,4001.150000002235,36.80365296803654,Critical
860,TUCHAR CONSTRUCTION CORP. (FORMERLY:TUCHAR CONSTRU,268439972.05,7,230.71428571428572,17015819.17,36.79060665362035,Critical
861,RWORKMATE CONSTRUCTION,4741678.03,1,231.0,207955.2000000002,36.712328767123296,Critical
862,EDISON C BUILDERS & CONSTRUCTION SUPPLY,29392615.8,1,231.0,7384.199999999255,36.712328767123296,Critical
863,"D.C. SANDIL CONSTRUCTION AND REALTY DEVELOPMENT, I",43802899.1,2,231.0,496059.91999999806,36.712328767123296,Critical
864,E.R. VENZON CONSTRUCTION / VF CONSTRUCTION,49000000.0,1,231.0,0.0,36.712328767123296,Critical
865,POLYMER-VIC CONSTRUCTION,49000000.0,1,231.0,0.0,36.712328767123296,Critical
866,"RNMK CONSTRUCTION, SUPPLY AND DEVELOPMENT CORP. (FOR: RNMK CONST. & DEV'T) / CDU CONSTRUCTION",48044665.17,1,231.0,954852.8599999994,36.712328767123296,Critical
867,DL ENTERPRISES / MARTIN BUILDERS INC. (FOR:MARTIN BUILDERS CONSTRUCTION SERVICES),99000000.0,1,232.0,0.0,36.438356164383556,Critical
868,JIIK CONSTRUCTION SERVICES,24485983.22,1,232.0,13164.940000001341,36.438356164383556,Critical
869,PHILWORKS CONSTRUCTION & SUPPLY,268244729.35,4,232.0,2449064.1999999955,36.438356164383556,Critical
870,"C.R. DOMINGO CONSTRUCTION AND POWER DEVELOPMENT, INC. (FOR. C.R. DOMINGO CONSTRUCTION, INC.)",261588246.98000002,4,232.0,11739.57999998331,36.438356164383556,Critical
871,MEGAPOLITAN BUILDERS AND CONSTRUCTION SUPPLY,1659484064.8799999,33,232.15151515151516,6603727.520000018,36.39684516396845,Critical
872,SAMURAI CONSTRUCTION,41253273.51,2,232.5,2846726.490000002,36.3013698630137,Critical
873,4 DOUBLERS TRADING & CONTRACTOR INC. (FORMERLY: 4 DOUBLERS TRADING AND CONTRACTOR),24257855.189999998,3,232.66666666666666,240981.5900000017,36.25570776255708,Critical
874,ROGENOX CONSTRUCTION AND SUPPLY CORP.,19584259.92,1,233.0,15740.079999998212,36.16438356164383,Critical
875,LLABAN CONSTRUCTION & SUPPLY (FORMERLY: LLABAN CON / TAJ BUILDERS AND SUPPLY,86848180.34,1,233.0,1819.6599999964237,36.16438356164383,Critical
876,SHEPPERD CONSTRUCTION AND SUPPLY,48999483.45,1,233.0,516.5499999970198,36.16438356164383,Critical
877,ALGIMAR CONSTRUCTION CORPORATION,76989171.13,2,233.0,723516.0700000003,36.16438356164383,Critical
878,RS RODRIGUEZ CONSTRUCTION & SUPPLIES,156406337.48000002,6,233.33333333333334,393662.5199999958,36.07305936073059,Critical
879,E.T. LATAWAN CONSTRUCTION,93087038.53999999,2,233.5,12961.460000000894,36.02739726027397,Critical
880,TRICHES CONSTRUCTION & TRADING / FRAMECON BUILDERS,352705807.65999997,5,233.6,1157489.0100000054,36.0,Critical
881,QM BUILDERS,5561648399.870002,75,233.97333333333333,2912517.199999973,35.897716894977165,Critical
882,12-30 CONSTRUCTION AND SUPPLY,8929075.23,1,234.0,135875.1099999994,35.89041095890411,Critical
883,R.A.G. CORONA CONSTRUCTION AND AGGREGATES SUPPLY,290613487.17,8,234.125,13779.94999999553,35.856164383561634,Critical
884,AMP 723 CONSTRUCTION CORPORATION (FORMERLY: A.M.P. CONSTRUCTION) / M.M. SERRANO CONSTRUCTION COMPANY,144489510.73000002,2,234.5,1010489.2699999958,35.753424657534254,Critical
885,A.D. MARRERO GENERAL CONSTRUCTION,206287215.91000003,5,161.6,-487810.92000000924,35.72602739726028,Critical
886,HKBT CONSTRUCTION,31298006.29,3,235.0,61993.710000000894,35.61643835616438,Critical
887,ST. MATTHEW GEN. CONTRACTOR & DEVELOPMENT CORP. / S.T. SALCEDO CONSTRUCTION CORP.(FORMERLY: SHAK CONSTRUCTION & SUPPLY),72374214.1,1,235.0,785.9000000059605,35.61643835616438,Critical
888,"RUDHIL CONSTRUCTION & ENTERPRISES, INC.(FORMERLY R / XLA CONSTRUCTION",86789658.38,1,235.0,60341.62000000477,35.61643835616438,Critical
889,L.S.D. CONSTRUCTION & SUPPLIES / PRIME PAVE CONSTRUCTION AND ASPHALT CORPORATION,47450440.65,1,235.0,1546117.190000005,35.61643835616438,Critical
890,JELSIE CONSTRUCTION & SUPPLY,1410732792.5699997,23,235.04347826086956,11396173.37000002,35.60452650387134,Critical
891,AMPLEX CONSTRUCTION AND SUPPLIES,262611795.21,4,235.5,20657199.790000007,35.47945205479452,Critical
892,EDDMARI CONSTRUCTION & TRADING,405568236.95,6,235.83333333333334,21131763.049999997,35.38812785388129,Critical
893,NRMM CONSTRUCTION AND DEV'T CORP.,53849885.62,1,236.0,50114.38000000268,35.34246575342466,Critical
894,M.M.A. ACHIEVER CONSTRUCTION & DEVELOPMENT CORP.,359796841.33000004,5,236.0,6903158.669999991,35.34246575342466,Critical
895,MGT BUILDER'S & SUPPLY / R.K.X. ODIAMAR CONSTRUCTION,326015007.45,4,236.0,2082612.500000015,35.34246575342466,Critical
896,"INFINITUM 888 CONSTRUCTION AND DEVELOPMENT CORPORATION / C.R. DOMINGO CONSTRUCTION AND POWER DEVELOPMENT, INC. (FOR. C.R. DOMINGO CONSTRUCTION, INC.)",94704698.46,1,236.0,1154215.0600000024,35.34246575342466,Critical
897,"GONZALODO ENTERPRISES / RUDHIL CONSTRUCTION & ENTERPRISES, INC.(FORMERLY R",567716395.84,7,236.0,95394.15999999642,35.34246575342466,Critical
898,"SIFFU ROCKS CONSTRUCTION / C.R. DOMINGO CONSTRUCTION AND POWER DEVELOPMENT, INC. (FOR. C.R. DOMINGO CONSTRUCTION, INC.)",192992101.88,3,236.33333333333334,7898.119999997318,35.25114155251141,Critical
899,RRC CO. INC. (FORMERLY: R R C CONSTRUCTION),566114074.24,9,236.44444444444446,1601108.6300000027,35.220700152207,Critical
900,AMP 723 CONSTRUCTION CORPORATION (FORMERLY: A.M.P. CONSTRUCTION) / KEVIN PAUL CONSTRUCTION,583014743.17,6,236.66666666666666,70056.82999999821,35.15981735159818,Critical
901,J.G. ORANZA CONSTRUCTION,758900486.9799999,12,236.83333333333334,10477013.020000007,35.114155251141554,Critical
902,ULIRAN CONSTRUCTION SERVICES,4900000.0,1,237.0,0.0,35.06849315068493,Critical
903,ZLREJ TRADING AND CONSTRUCTION CORPORATION,27612750.52,1,237.0,420499.48000000045,35.06849315068493,Critical
904,AVE-MIRA CONSTRUCTION AND TRADING / ORANI CONSTRUCTION AND SUPPLY CORPORATION (FORMERLY:ORANI BUILDERS & SUPPLY),136064283.49,2,237.0,1398270.9800000042,35.06849315068493,Critical
905,R.L. PACANA'S CONSTRUCTION & DEVELOPMENT,25609545.66,4,237.25,24602.340000000782,35.0,Critical
906,"VICMAR CONSTRUCTION, INC.",679485820.0,15,237.4,942260.0,34.95890410958904,Critical
907,NICLEDON CONSTRUCTION,47281119.980000004,2,237.5,3365.050000000745,34.93150684931507,Critical
908,WERR CORPORATION INTERNATIONAL / METRO GEAR CONSTRUCTION CORP.,99000000.0,1,238.0,0.0,34.79452054794521,Critical
909,MRBAY CONSTRUCTION,3959871.7,1,238.0,107.95999999996275,34.79452054794521,Critical
910,CG GENERAL CONSTRUCTION & DEVELOPMENT CORPORATION,19600000.0,1,238.0,0.0,34.79452054794521,Critical
911,GOLDEN LION CONSTRUCTION,4919990.04,1,238.0,30009.959999999963,34.79452054794521,Critical
